userId,movieId,score
6,608,3.968013309379989
6,1203,3.9662255489446245
6,1276,3.9621239134215616
6,4993,3.955974975625205
6,5952,3.946189201336856
7,318,4.50118504198937
7,858,4.478231252229245
7,720,4.364859759047667
7,745,4.339595752810501
7,1196,4.335754206895627
7,1148,4.315802836539428
7,1172,4.312405468433532
7,1221,4.307705203136166
7,296,4.294296699774366
7,2318,4.262237178866707
7,608,4.254935122306636
7,912,4.24964332418598
7,1223,4.227316502017355
7,923,4.223466783558919
7,593,4.219885703919371
7,1252,4.218062324681648
7,4226,4.216112598223546
7,1198,4.2078721383392335
7,260,4.199719037126893
7,2692,4.197769228091817
8,318,4.589718143076347
8,527,4.573231417455553
8,4226,4.527243874990868
8,1252,4.506999458665531
8,858,4.467114517605039
8,2329,4.443276464619612
8,968,4.434563330479874
8,926,4.426635797590276
8,1221,4.418153824154435
8,745,4.409510681159275
8,1207,4.4084145197546825
8,1945,4.4053039787324195
8,2918,4.401670090657196
8,750,4.392662092550797
8,608,4.387241159145453
8,1204,4.383026318780218
8,1213,4.370046202346833
8,56782,4.361733616252949
8,923,4.356029107477733
8,2300,4.355777575928402
9,318,4.546804547834518
9,527,4.524537011561722
9,3462,4.487619164052952
9,926,4.383122218418773
9,2571,4.3317428105868325
9,3088,4.331250954891459
9,3683,4.329495986055879
9,1204,4.308692871847374
9,534,4.307847892106451
9,86882,4.303303251252159
9,6016,4.295583127733804
9,3035,4.277704976726142
9,994,4.269111794631773
9,7116,4.26685780383725
9,1252,4.253191237018436
9,4993,4.252696627616082
9,475,4.250806651193369
9,922,4.250625018221255
9,969,4.25040985550338
9,6787,4.247320557793256
10,50,4.585718740582378
10,2318,4.544636958525327
10,899,4.5274769751169055
10,858,4.505966326145677
10,4993,4.485518543140457
10,7153,4.474219087069078
10,969,4.470246475495626
10,1221,4.462327079758325
10,1228,4.459516295012581
10,86882,4.454761724771136
10,1304,4.434221931870319
10,2692,4.429653558588538
10,3462,4.429301677613532
10,7419,4.4219022374192365
10,307,4.4130687048332815
10,926,4.408343035559848
10,2542,4.40608344662608
10,1148,4.40095171109197
10,318,4.3983661389278135
10,1210,4.392750137493249
11,899,4.878426416004239
11,2318,4.864292013668294
11,1228,4.857563055764371
11,1299,4.843985187939906
11,2019,4.820223694504454
11,318,4.8171035336003625
11,969,4.805195749581494
11,48516,4.778854941231886
11,2064,4.746113833135387
11,1221,4.729211911531111
11,922,4.721600508732145
11,296,4.7178788390857695
11,8132,4.7154306115904685
11,904,4.710714082973524
11,1147,4.7086943831605925
11,2324,4.708376960334121
11,3088,4.707751804688294
11,1217,4.7077155978278435
11,928,4.706714503774852
11,1148,4.706084482282275
12,858,3.9927874947973647
12,1221,3.9765472974483393
12,1203,3.9215095069327113
12,1217,3.8967889703707788
12,1220,3.840743843500096
12,1215,3.830691103991428
12,4993,3.8230123965206233
12,1269,3.802992762275077
12,293,3.784111933805618
12,1292,3.768060405409466
12,1258,3.762508018009664
12,1193,3.7306590640929116
12,88129,3.724308469761878
12,1212,3.724250851498971
12,922,3.713642177648323
12,911,3.707855598855138
12,4011,3.70402015303554
12,2318,3.6971050092179456
12,1204,3.693220399619361
12,3730,3.6909933346399324
13,318,4.43993038005661
13,3462,4.357896547459333
13,2858,4.3408992831589215
13,1217,4.333631049204096
13,913,4.312300251168679
13,31658,4.310733561289891
13,2542,4.307951462658839
13,7502,4.280575508250227
13,922,4.269965648494437
13,4011,4.268765458070123
13,88125,4.263706544816307
13,1136,4.249339369049743
13,969,4.2434007630734705
13,1221,4.242640565722027
13,3088,4.242492561238391
13,1172,4.232881011164759
13,2329,4.229581540294525
13,2064,4.228237975112206
13,1228,4.221431553824923
13,2318,4.215263075243076
14,1221,4.283628140315112
14,50,4.258797878918285
14,296,4.2506785044971895
14,858,4.218369043886246
14,608,4.215789904011982
14,926,4.09649479048862
14,898,4.094291122339316
14,527,4.093379790063735
14,1225,4.090244211604189
14,922,4.08978104915127
14,969,4.064164537565306
14,1060,4.060467862514071
14,1212,4.057176747849505
14,3462,4.055569177719248
14,1196,4.035167060191542
14,2571,4.028446303951315
14,905,4.020681596444872
14,2359,4.018273257721273
14,2690,4.01608018516094
14,1136,4.0094165994275786
15,296,5.0
15,608,4.645976478067249
15,1252,4.549546141352249
15,5445,4.471202982013704
15,111,4.41668242534292
15,858,4.405438558835691
15,913,4.399849260657161
15,260,4.372872729732976
15,47,4.370102431213876
15,924,4.350781757853493
15,6787,4.2854442573828475
15,82,4.28093364899064
15,541,4.27741246949385
15,1221,4.2719463941703735
15,1196,4.239671160110247
15,1210,4.235601839304737
15,904,4.217103884667625
15,121231,4.209122598712172
15,912,4.209032324207602
15,79132,4.198353122795098
16,858,4.896413535507632
16,3462,4.892778838705174
16,318,4.874319308558446
16,1060,4.8297248908725186
16,926,4.793640098228867
16,260,4.775333677461334
16,904,4.771192403917383
16,1276,4.759887619944214
16,899,4.74407813878897
16,48516,4.7332093445958545
16,898,4.732630316379143
16,1252,4.728016609014695
16,2692,4.724036338802362
16,1204,4.718607364795599
16,3683,4.714864512564276
16,1299,4.709410730062869
16,1250,4.707458532171954
16,1221,4.697392525309461
16,1136,4.693763284205014
16,905,4.69210543196243
17,1221,5.0
17,4226,4.96490119787636
17,1945,4.9554300705577
17,899,4.929941481773503
17,2959,4.927711358876903
17,296,4.915257327180816
17,3983,4.860775864232585
17,1213,4.8480653874827455
17,858,4.819009035069988
17,913,4.798732448371157
17,4235,4.760215680039111
17,1217,4.752353375983709
17,2064,4.735254351536149
17,1411,4.7231671305642005
17,903,4.7164280635383085
17,912,4.712989172341516
17,908,4.707147803137455
17,58559,4.694281563796419
17,1172,4.69063321001073
17,7502,4.681877018455159
18,858,4.51203791673271
18,1221,4.471959251129492
18,912,4.450877323191365
18,111,4.408536592825952
18,2318,4.3792669216466535
18,608,4.3545923053764115
18,527,4.341345779644195
18,2959,4.3400585791578585
18,50,4.336877441258959
18,7502,4.328346756759762
18,1193,4.3171213041530025
18,6016,4.312013026533331
18,1136,4.3098241262453945
18,904,4.307060905055296
18,4973,4.305427130261999
18,913,4.300165155023637
18,1225,4.296129759694323
18,3462,4.290747335722964
18,4226,4.276530014080638
18,3362,4.274552274337919
19,608,4.931561554257624
19,858,4.904441461309079
19,923,4.771233085358852
19,1221,4.7700630257332755
19,750,4.694210889927531
19,969,4.688205295306647
19,1207,4.6538060103185
19,898,4.596289876605147
19,296,4.5790483803249415
19,1196,4.55769453187827
19,904,4.552111057780396
19,778,4.5269781620158405
19,162,4.487190700946988
19,908,4.471610571423249
19,1258,4.469467347301799
19,1060,4.463993011012386
19,2300,4.455036058693699
19,953,4.446460602099129
19,1228,4.442358156665554
19,1203,4.4325823042089985
20,2329,4.2509868444573025
20,2324,4.140832693536641
20,4896,4.133968567274251
20,497,4.114508169632062
20,1704,4.111614586335406
20,2858,4.091378252539279
20,5816,4.086209143839546
20,3007,4.084867654882888
20,86882,4.081833808266898
20,1211,4.076580553141772
20,44665,4.0725124997910775
20,5418,4.061136909975367
20,475,4.038306217513414
20,318,4.03349493560298
20,56782,4.033172432246213
20,3088,4.033005481940131
20,3462,4.032329782780533
20,3469,4.015201362470451
20,4076,4.010831998112864
20,122900,4.010627233331752
21,2571,4.477749603690867
21,969,4.464112457523519
21,858,4.368642414888343
21,593,4.3623239162160505
21,7502,4.361388409737318
21,527,4.359297337243333
21,923,4.322354714941727
21,4993,4.280800008356015
21,1217,4.279513582678413
21,318,4.27621831912784
21,2959,4.263111409326706
21,7153,4.26240743047486
21,912,4.248744661650741
21,3462,4.23321217860657
21,1148,4.216694136638928
21,1136,4.215730755517804
21,1203,4.210641706569986
21,5952,4.199741470317064
21,905,4.191691974036694
21,953,4.1810563057275445
22,1221,4.518204510417253
22,5952,4.479218407978855
22,4993,4.472079318757823
22,296,4.422981605079582
22,1200,4.390191840903665
22,913,4.376138700010079
22,1198,4.34012375309643
22,1172,4.326094233169174
22,858,4.304567316095184
22,2571,4.301018027938863
22,2542,4.274828194813477
22,1196,4.250235549921317
22,1228,4.245376334445826
22,4886,4.237596275481205
22,5446,4.220645899779321
22,1147,4.199944737949993
22,162,4.196293961172894
22,2291,4.193124535959614
22,5995,4.190829716020632
22,2997,4.190633076915239
23,858,4.72586910823994
23,1172,4.692271664709953
23,905,4.577760509383926
23,904,4.540310582277384
23,4973,4.521960095955477
23,912,4.5189443196798
23,953,4.508700283112482
23,3462,4.508529152396486
23,1204,4.460216183569453
23,7502,4.455502763791463
23,923,4.4498378627695745
23,6016,4.428888625102153
23,296,4.41483631127
23,1276,4.412485852886504
23,908,4.41098947762524
23,260,4.390620565331272
23,1219,4.379359057355559
23,1203,4.3741543665725375
23,928,4.363551861983609
23,1210,4.359787439607886
24,913,4.612163073789062
24,969,4.559143764190628
24,858,4.469051400761695
24,2019,4.420108461055842
24,2064,4.417310122424791
24,475,4.414616204002444
24,1221,4.405149325239635
24,1247,4.398612534271962
24,1945,4.396201162208824
24,1252,4.393761349546062
24,1228,4.379757642764786
24,4235,4.373233928858736
24,296,4.365534291896634
24,3088,4.362893999912446
24,905,4.362372694966589
24,593,4.354186500158176
24,904,4.349079781330549
24,260,4.340938598468521
24,318,4.338369233018632
24,908,4.336743893002586
25,318,4.229141364112468
25,969,4.224850865528977
25,2571,4.1733676466334435
25,926,4.136910697699833
25,858,4.113668791768145
25,50,4.111143657926684
25,3362,4.089043446412275
25,6440,4.0827886783806
25,1197,4.073294492698755
25,1196,4.067111280707483
25,4306,4.049624755734824
25,1136,4.040287132888198
25,7502,4.03636644702979
25,86882,4.031001572641396
25,968,4.027297836251122
25,2232,4.026635234865973
25,1262,4.022628461568585
25,3462,4.020213950742399
25,78499,4.019030961976119
25,3683,4.018528051451637
26,7502,4.363204780835082
26,1217,4.352263889449052
26,2019,4.245430245542584
26,2542,4.235783836754193
26,50,4.2357675810082585
26,6016,4.2352938316151665
26,1254,4.225019124024421
26,58559,4.213160542502725
26,2064,4.171474432213413
26,778,4.167929777617008
26,48780,4.163142042427664
26,44191,4.13918707201004
26,858,4.131268717569301
26,2858,4.129930134934421
26,3088,4.129261023002924
26,46578,4.124971684380296
26,318,4.120175687734249
26,926,4.104469821259748
26,48516,4.103302665616346
26,69844,4.098782209817106
27,318,4.623987482445293
27,7153,4.5919055634851365
27,527,4.58195195597213
27,1228,4.491713579326879
27,608,4.470814766562394
27,5952,4.456407656628533
27,58559,4.440320147059275
27,293,4.431680311171631
27,109487,4.415610385079152
27,4993,4.413472598757194
27,1217,4.412762791047653
27,3088,4.397535770416569
27,2858,4.395362585380091
27,48780,4.383178847374528
27,2318,4.3776428610550076
27,1148,4.370253604548147
27,1204,4.365466089546066
27,6016,4.3646584593062405
27,1172,4.358463926988628
27,1704,4.3549161993594465
28,1228,5.0
28,1217,4.907971478876649
28,969,4.87400469924457
28,926,4.842928654579389
28,2318,4.841128395048953
28,1945,4.779216342935314
28,1203,4.763344028118969
28,2289,4.761277533976638
28,318,4.742935854259892
28,2064,4.739134722376927
28,899,4.734562221718181
28,1299,4.720198894523072
28,1204,4.717558366838404
28,1175,4.717117465352294
28,50,4.707897721336796
28,898,4.706942642964063
28,7502,4.705048217497908
28,2858,4.685734631455217
28,1193,4.681292599166571
28,858,4.676919777127907
29,858,4.199365785262141
29,905,4.198772781398176
29,913,4.154021448231163
29,2064,4.123713613752039
29,750,4.111717009981609
29,2571,4.0747276917244175
29,923,4.0686087698682005
29,1147,4.058200839337345
29,1299,4.041334731200596
29,608,4.019582285455912
29,2318,3.999769773554693
29,1060,3.9921080681682963
29,778,3.983840632660062
29,1219,3.982213425106863
29,1228,3.9782560893880654
29,1204,3.971211869002638
29,1945,3.9646095042443745
29,48516,3.960765132086439
29,969,3.9593212197885355
29,593,3.95735429535567
30,527,5.0
30,1221,5.0
30,1217,5.0
30,922,4.929213509907056
30,745,4.8877566872641385
30,318,4.871302666373998
30,1233,4.860907052379128
30,4973,4.8559883447898216
30,1220,4.82936752595261
30,2858,4.78697085744273
30,3435,4.762082374644813
30,898,4.753753091584393
30,969,4.743664743722832
30,912,4.743063971803981
30,593,4.739252431823201
30,6016,4.7375920439847095
30,2300,4.735156778559982
30,2324,4.732620510500071
30,913,4.726638802497648
30,2318,4.7150249633037316
31,318,4.784889876325041
31,527,4.753172190052527
31,3462,4.747586861981855
31,858,4.6833270067591135
31,1945,4.670630534138939
31,1221,4.670561072266897
31,2571,4.660597515311604
31,1939,4.6523685332603755
31,903,4.625944612584621
31,926,4.619237140695797
31,3730,4.605710033110338
31,4993,4.602847671478943
31,1217,4.594795344913879
31,3035,4.593869893607026
31,2318,4.593766923663896
31,2064,4.587899081750563
31,6016,4.581647863169801
31,1212,4.572595662264326
31,1197,4.571100794937702
31,3469,4.57012497970358
32,318,4.776910109828053
32,4993,4.696679974391994
32,7502,4.676279491498336
32,2318,4.666912389635661
32,905,4.6598014506095495
32,1260,4.659574004479044
32,1233,4.634280088064241
32,48516,4.628973909269053
32,1204,4.617726906275119
32,1262,4.6119022900050295
32,1252,4.600298720918692
32,2858,4.599598213933235
32,1060,4.593777462247847
32,858,4.572875699156989
32,1299,4.571430896343704
32,76093,4.568674811598706
32,1228,4.563407813842685
32,1256,4.546798926729613
32,3088,4.537555643864364
32,1198,4.532916141925737
33,318,4.38698080569094
33,1939,4.382417520661007
33,1089,4.3402960697425215
33,1217,4.274856591909183
33,106920,4.274561485375366
33,2318,4.261968894563281
33,1228,4.255115771271775
33,1252,4.253697350058409
33,1213,4.2266795158411075
33,4878,4.213756449791445
33,1945,4.211297918289559
33,246,4.21001010424706
33,1221,4.204286504257495
33,969,4.203715095050581
33,2289,4.198882915516806
33,6669,4.194160053675547
33,858,4.193436343061374
33,232,4.184606118729391
33,2329,4.167626425040598
33,1136,4.166581262734822
34,1219,4.751158528635303
34,318,4.643784629766895
34,898,4.627344219525571
34,858,4.59699362920966
34,1945,4.580400120105065
34,1254,4.572870643952587
34,2064,4.572552138233014
34,8132,4.564013508150132
34,1276,4.554917137115109
34,1203,4.549736042740669
34,899,4.549030295472609
34,296,4.543115691192417
34,1204,4.540065653046029
34,1178,4.539959254513144
34,7502,4.52288169688168
34,904,4.514941572007107
34,2542,4.498725088160762
34,3035,4.498500572576172
34,969,4.495351473701945
34,968,4.495150954822073
35,858,3.676071416140992
35,318,3.5560103469424127
35,593,3.551617008231191
35,2959,3.5298507275790922
35,2064,3.5153416810330396
35,913,3.489726016674052
35,50,3.4777499674043195
35,306,3.4701634478833925
35,926,3.450076076637927
35,1233,3.4490090215275173
35,1193,3.4428239350987933
35,5952,3.4405675426797857
35,1213,3.4385731445450674
35,3088,3.436858959610014
35,4993,3.4352512361371152
35,969,3.4244303049023435
35,2329,3.4242593509531907
35,31658,3.4206386984990145
35,6350,3.4177128466157045
35,1221,3.4116663404874674
36,1228,4.437238085101699
36,318,4.402537082426746
36,2959,4.400005660291974
36,1197,4.390989699802635
36,3462,4.387774900777073
36,2542,4.386744181924655
36,904,4.3781817287790625
36,4993,4.371355410358314
36,50,4.362285432757524
36,527,4.35245315350409
36,969,4.350112279290752
36,858,4.347667911896206
36,2318,4.3306374247309165
36,48780,4.324843190549679
36,1221,4.313992476820527
36,306,4.310907262441729
36,1217,4.305118464178866
36,2064,4.298971923492092
36,928,4.29414610875763
36,7502,4.291029125748441
37,527,4.865106560362665
37,3462,4.826867536031047
37,912,4.824916402683558
37,2762,4.818135240370978
37,908,4.815185211886703
37,905,4.752464327240989
37,922,4.748497025534689
37,318,4.74340965778066
37,3088,4.721631562670142
37,1193,4.712652248455992
37,750,4.7113942232226576
37,27773,4.705523908186912
37,50068,4.700425514672904
37,1228,4.697383125916591
37,2064,4.692257228833903
37,969,4.690334295346309
37,2690,4.687559864821914
37,899,4.686514251793047
37,926,4.682134773106954
37,7153,4.679499859607467
38,318,5.0
38,1217,4.948450241069184
38,899,4.938194136742231
38,3462,4.935663758587401
38,926,4.933055509866346
38,6016,4.9065430624153095
38,1945,4.90407496434954
38,898,4.901884565202808
38,5995,4.894330509602884
38,922,4.893081148512685
38,1172,4.885489043071487
38,1147,4.878653573612157
38,908,4.8490384785954905
38,475,4.845180170394085
38,50,4.84198734405206
38,913,4.841113944403875
38,1221,4.83977119044467
38,858,4.838361244206404
38,1952,4.824453552798708
38,1252,4.82011841835545
39,162,4.777538194932578
39,1945,4.670722370853355
39,3683,4.662439400612177
39,318,4.654856948106885
39,475,4.654736017419946
39,296,4.645547311396368
39,55269,4.6377679350358125
39,904,4.635746744156232
39,899,4.617424262761823
39,3983,4.615253859293997
39,968,4.606514699543583
39,3030,4.576525089625566
39,1221,4.571197117686953
39,1147,4.565358493725562
39,858,4.56509008670212
39,1250,4.557593506388264
39,926,4.546285458945086
39,307,4.543454061561245
39,2542,4.535628945220491
39,4878,4.535395088527434
40,318,5.0
40,858,5.0
40,1221,5.0
40,6016,4.988524079855525
40,1252,4.962068855473205
40,527,4.933110022442247
40,2542,4.9066323875348505
40,2028,4.887246414849251
40,1217,4.873078776857133
40,54259,4.869003196717235
40,5995,4.867761375904234
40,110,4.865981323809559
40,48780,4.855845835041222
40,1203,4.851324060208711
40,1704,4.846968051791073
40,3035,4.846128518566255
40,1299,4.845539500980363
40,8132,4.839916765249421
40,111,4.839324617265554
40,4235,4.834946773405564
41,926,4.9719694643634735
41,1237,4.839585602936172
41,899,4.831969721459402
41,3462,4.799543635719743
41,318,4.7988289422932775
41,1252,4.792065321360252
41,994,4.788866433138281
41,905,4.779389561163943
41,1228,4.750156447351974
41,2064,4.748037010127564
41,913,4.7437751574556986
41,1299,4.71871319236656
41,1203,4.7086372767694655
41,1217,4.699816477568044
41,858,4.699364270077604
41,1147,4.692469284334857
41,2019,4.687795832054835
41,1212,4.682227301783122
41,2318,4.673116203005602
41,904,4.662786740363314
42,50,4.769044419341953
42,1228,4.762602289110974
42,1196,4.732289094052528
42,260,4.7048612766741185
42,1172,4.679862069023037
42,5995,4.663980814801326
42,527,4.6468876461486035
42,3468,4.628966062159282
42,318,4.613250571291153
42,608,4.568652626629375
42,1198,4.561564129883848
42,1276,4.551506654602043
42,88125,4.549733921484803
42,969,4.548676391593747
42,296,4.547758163564181
42,1203,4.5224418159971815
42,2300,4.518629240938817
42,1217,4.515485631897361
42,1259,4.501529532268091
42,745,4.497903559792402
43,2858,4.166080578585412
43,608,4.15931884811488
43,50,4.128759379527016
43,858,4.080398592708893
43,527,4.0801920933412905
43,1225,4.058111328829715
43,926,4.05808024591043
43,905,4.05758518332285
43,908,4.03270920286104
43,593,4.002443003439469
43,1221,3.9790728177622463
43,272,3.95658480163059
43,750,3.951627777595446
43,903,3.9516089589190107
43,5995,3.936834302082636
43,2959,3.93273882225467
43,111,3.9324178923906956
43,318,3.928408393388575
43,2019,3.9258907416471094
43,1217,3.919056359862419
44,858,4.405689156911042
44,3462,4.389001014506736
44,318,4.362038177610468
44,2542,4.334864810172232
44,56782,4.289358135271706
44,2917,4.28207596756941
44,1221,4.242796321672521
44,3000,4.2408450347048365
44,969,4.236358671860241
44,5971,4.233162365860072
44,6016,4.230604138190384
44,2019,4.2291695203024355
44,3683,4.229031703919845
44,1089,4.217172892996923
44,2329,4.211299101071902
44,5812,4.208842175868445
44,4993,4.2069283734648755
44,1172,4.197531739387525
44,1219,4.187581800659403
44,926,4.184707119993773
45,858,4.580079259319027
45,1221,4.474128291298674
45,2318,4.466332788794122
45,296,4.432898079199486
45,913,4.427290360170903
45,926,4.423219943670877
45,6016,4.413676126796016
45,1252,4.375895455415711
45,1228,4.373198672417049
45,106782,4.366160051574932
45,246,4.363681645190492
45,904,4.357177423222583
45,4226,4.354065303904102
45,2692,4.350503580979584
45,2064,4.341977901202985
45,912,4.335095999367885
45,908,4.331639098621811
45,541,4.331268219295193
45,1060,4.324060376157689
45,1222,4.319970467605614
46,1172,5.0
46,1287,5.0
46,1293,5.0
46,1343,5.0
46,1953,5.0
46,3671,5.0
46,17,5.0
46,39,5.0
46,47,5.0
46,50,5.0
46,52,5.0
46,62,5.0
46,110,5.0
46,150,5.0
46,161,5.0
46,223,5.0
46,235,5.0
46,261,5.0
46,265,5.0
46,272,5.0
47,318,5.0
47,969,4.891487402422838
47,3462,4.811034947554982
47,899,4.790792787659923
47,72226,4.752700094203984
47,68237,4.734769255490888
47,905,4.732117252805411
47,7502,4.725305387792698
47,1305,4.723616816613226
47,1217,4.722134404018518
47,1228,4.721711685275382
47,48516,4.717596875742807
47,2571,4.709036023474249
47,110,4.7067277719789145
47,1945,4.704091170368147
47,1254,4.6919566793167915
47,527,4.690407945221426
47,2300,4.689037277880323
47,56782,4.686088126996684
47,2324,4.682670358765337
48,318,4.344135776258326
48,2019,4.186263538090927
48,1136,4.183591725730239
48,3462,4.1788161083031286
48,2329,4.146614238954976
48,6016,4.1405621918206705
48,923,4.110063292520908
48,2064,4.10845183054636
48,899,4.104145347485709
48,2959,4.101919364165854
48,858,4.098443671890432
48,1172,4.094900130948018
48,1276,4.094501611782927
48,3578,4.091765446307579
48,88125,4.0811506061392535
48,4235,4.080852267980156
48,527,4.080738127047696
48,968,4.077836996334745
48,969,4.074848214518911
48,31658,4.0742524384617385
49,2571,4.492596954479229
49,1228,4.476702625042027
49,1147,4.454790459146411
49,969,4.405545264185923
49,2858,4.3950067487083775
49,593,4.38398112878778
49,475,4.382933052264223
49,318,4.377209845676942
49,296,4.373161232586885
49,6787,4.364582214600653
49,2318,4.346603958279107
49,913,4.343857805723497
49,1193,4.3436382431009255
49,1272,4.336955674852855
49,1212,4.334956061975422
49,48516,4.330685653954289
49,1252,4.317516203888713
49,2064,4.31030777527102
49,1617,4.280942475874931
49,2289,4.276730573931055
50,858,4.3804684062194905
50,926,4.31000287047765
50,905,4.309587886318341
50,969,4.291540265985168
50,2571,4.290014855876697
50,2064,4.25567989602654
50,994,4.239446933094052
50,1197,4.2335119089392945
50,2300,4.208235777231792
50,898,4.207767979392659
50,1147,4.203459098048769
50,1221,4.196915548775485
50,318,4.192605297323174
50,953,4.1772394006962905
50,1939,4.160424876491072
50,2918,4.160347842068068
50,8132,4.157796261726629
50,1212,4.154499209260538
50,3462,4.150218615143636
50,50,4.1415291369995435
51,858,5.0
51,1299,5.0
51,2318,4.998153541380236
51,922,4.960407883595497
51,7502,4.94504747390836
51,1233,4.93683121886524
51,527,4.933382803264109
51,318,4.929762170970624
51,6787,4.912158252965098
51,475,4.90847694156424
51,111,4.905165953556316
51,3683,4.895606747392446
51,4993,4.884155763497272
51,2761,4.876922680769117
51,8132,4.872404680801644
51,49530,4.871083030170755
51,969,4.87064254377308
51,7153,4.854538020232801
51,3462,4.851686527118806
51,905,4.8459833240622725
52,7153,4.831403330091168
52,1198,4.780257970708896
52,858,4.773932116515663
52,1204,4.649512095544738
52,4011,4.646070290340048
52,1203,4.608922170814759
52,2692,4.595123580323486
52,4973,4.580779393297403
52,7502,4.578176182324151
52,307,4.563921268080337
52,4993,4.560893960856314
52,79702,4.559266969966146
52,8132,4.557276840150867
52,3067,4.547458629651958
52,905,4.539189886446375
52,1927,4.525889119272694
52,1196,4.522912319927373
52,3462,4.5045168761722
52,86882,4.494587115909754
52,1172,4.488338113324148
53,908,4.096988093051041
53,1945,4.046534154512055
53,1193,4.0207754539816785
53,899,3.9976729786638847
53,2959,3.936776209405411
53,858,3.9318699389507223
53,50,3.904808331357522
53,2064,3.9011632600467196
53,926,3.8995284000301234
53,318,3.865941946099075
53,76093,3.8352934152554554
53,1218,3.824164038459407
53,3462,3.7963799971529735
53,246,3.7868491400361406
53,296,3.783864973227055
53,2019,3.780332435766402
53,1203,3.7655809714083723
53,6016,3.7617949612905837
53,194,3.7547153678352925
53,922,3.7526322751260617
54,926,4.601924154166221
54,905,4.542860423291385
54,1203,4.519257250376636
54,899,4.516087393716004
54,6440,4.493762183423444
54,2324,4.482267159073521
54,858,4.453501899979451
54,318,4.448206925284916
54,913,4.440241377024656
54,969,4.421636737693964
54,1233,4.415932810688788
54,1304,4.412028662845653
54,2019,4.3933188733025315
54,1217,4.3904181408767124
54,116797,4.383529437877274
54,1212,4.378015549102677
54,590,4.372886665586988
54,48516,4.370293918568649
54,48780,4.366942570460178
54,1196,4.359416716801727
55,4993,4.853709457808869
55,3088,4.79406031450702
55,7153,4.732234022483083
55,260,4.728444391072179
55,232,4.677366345946227
55,969,4.677168957996692
55,1217,4.664888252302128
55,1228,4.66230771608606
55,3462,4.6426283455307304
55,2542,4.629701623182865
55,7502,4.5973813813781
55,6,4.582304773546133
55,1172,4.582134984131245
55,2858,4.574885726272576
55,49530,4.567433624030689
55,2690,4.566114844177622
55,581,4.565441385096614
55,898,4.557859165020558
55,5952,4.554855712158488
55,475,4.554770332323299
56,55820,4.828626872611442
56,858,4.8021679089496905
56,2599,4.774621163009569
56,1209,4.732125464881251
56,1305,4.721733955269952
56,593,4.570751271885641
56,5114,4.562026270698251
56,57669,4.555909736316256
56,904,4.5370596616815275
56,908,4.534720552100225
56,106920,4.525994999982286
56,134853,4.520833932316816
